"collected_date","reported_date","school_board","school_id","school","municipality","confirmed_student_cases","confirmed_staff_cases","confirmed_unspecified_cases","total_confirmed_cases","id"
"2021-04-14","2021-04-15","Hamilton-Wentworth District School Board","539570","Strathcona Junior Public School","Hamilton",2,0,0,2,442
"2021-04-14","2021-04-15","Hamilton-Wentworth District School Board","579155","Tiffany Hills Elementary School","Hamilton",3,1,0,4,443
"2021-04-14","2021-04-15","Hamilton-Wentworth District School Board","578703","Viscount Montgomery Public School","Hamilton",1,0,0,1,444
"2021-04-14","2021-04-15","Hamilton-Wentworth District School Board","951820","Westdale Secondary School","Hamilton",4,0,0,4,445
"2021-04-14","2021-04-15","Hamilton-Wentworth District School Board","952478","Westmount Secondary School","Hamilton",1,0,0,1,446
"2021-04-14","2021-04-15","Hamilton-Wentworth District School Board","579610","W H Ballard Public School","Hamilton",1,0,0,1,447
"2021-04-14","2021-04-15","Hastings & Prince Edward District School Board","899275","Centennial Secondary School","Belleville",1,0,0,1,448
"2021-04-14","2021-04-15","Hastings & Prince Edward District School Board","900478","Centre Hastings Secondary School","Centre Hastings",1,0,0,1,449
"2021-04-14","2021-04-15","Hastings & Prince Edward District School Board","328456","Madoc Public School","Centre Hastings",1,0,0,1,450
"2021-04-14","2021-04-15","Hastings & Prince Edward District School Board","409839","North Trenton Public School","Quinte West",3,0,0,3,451
"2021-04-14","2021-04-15","Hastings & Prince Edward District School Board","453382","Prince Charles Public School","Quinte West",1,0,0,1,452
"2021-04-14","2021-04-15","Hastings & Prince Edward District School Board","455598","Prince of Wales Public School","Belleville",1,0,0,1,453
"2021-04-14","2021-04-15","Hastings & Prince Edward District School Board","465470","Queen Victoria School","Belleville",2,0,0,2,454
"2021-04-14","2021-04-15","Hastings & Prince Edward District School Board","162909","Trent River Public School","Quinte West",1,0,0,1,455
"2021-04-14","2021-04-15","Huron Perth Catholic District School Board","832634","Jeanne Sauvé Catholic School","Stratford",1,0,0,1,456
"2021-04-14","2021-04-15","Huron Perth Catholic District School Board","827940","St Marys Separate School","Goderich",1,0,0,1,457
"2021-04-14","2021-04-15","Huron-Superior Catholic District School Board","776076","St Mary's College Separate School","Sault Ste. Marie",2,0,0,2,458
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","895539","Bowmanville High School","Clarington",2,0,0,2,459
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","901687","Clarington Central Secondary School","Clarington",2,0,0,2,460
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","069841","Courtice North Public School","Clarington",1,0,0,1,461
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","903078","Courtice Secondary School","Clarington",1,0,0,1,462
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","124907","Dr G J MacGillivray Public School","Clarington",1,2,0,3,463
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","147826","Dr Ross Tilley Public School","Clarington",2,0,0,2,464
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","056723","Ganaraska Trail Public School","Port Hope",1,0,0,1,465
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","240184","Grafton Public School","Alnwick/Haldimand",1,0,0,1,466
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","244422","Harold Longworth PS","Clarington",1,0,0,1,467
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","256897","Hillcrest Public School","Trent Hills",1,0,0,1,468
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","357120","John M James Public School","Clarington",1,0,0,1,469
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","551333","M J Hobbs Senior Public School","Clarington",1,0,0,1,470
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","384747","Newcastle Public School","Clarington",2,0,0,2,471
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","091987","North Hope Central Public School","Port Hope",1,0,0,1,472
"2021-04-14","2021-04-15","Kawartha Pine Ridge District School Board","947563","Thomas A Stewart Secondary School","Peterborough",1,2,0,3,473
"2021-04-14","2021-04-15","Keewatin-Patricia District School Board","905283","Dryden High School","Dryden",2,0,0,2,474
"2021-04-14","2021-04-15","Keewatin-Patricia District School Board","514659","Sioux Mountain Public School","Sioux Lookout",1,0,0,1,475
"2021-04-14","2021-04-15","Keewatin-Patricia District School Board","569739","Valleyview Public School","Kenora",1,0,0,1,476
"2021-04-14","2021-04-15","Lambton Kent District School Board","000078","A A Wright Public School","Chatham-Kent",1,0,0,1,477
"2021-04-14","2021-04-15","Lambton Kent District School Board","B66036","Board Site","Sarnia",0,1,0,1,478
"2021-04-14","2021-04-15","Lambton Kent District School Board","066370","Brooke Central School","Brooke-Alvinston",3,0,0,3,479
"2021-04-14","2021-04-15","Lambton Kent District School Board","919322","Chatham Kent Secondary School","Chatham-Kent",1,0,0,1,480
"2021-04-14","2021-04-15","Lambton Kent District School Board","148660","Dresden Area Central School","Chatham-Kent",1,0,0,1,481
"2021-04-14","2021-04-15","Lambton Kent District School Board","258016","École Hillcrest Public School","Petrolia",2,0,0,2,482
"2021-04-14","2021-04-15","Lambton Kent District School Board","255394","High Park Public School","Sarnia",2,1,0,3,483
"2021-04-14","2021-04-15","Lambton Kent District School Board","305510","Lambton Central Centennial School","Enniskillen",1,0,0,1,484
"2021-04-14","2021-04-15","Lambton Kent District School Board","921408","Lambton Central Collegiate and Vocational Institute","Petrolia",1,1,0,2,485
"2021-04-14","2021-04-15","Lambton Kent District School Board","631902","LK Petrolia Virtual Learn at Home Elementary School","Chatham-Kent",0,1,0,1,486
"2021-04-14","2021-04-15","Lambton Kent District School Board","319872","London Road School","Sarnia",3,0,0,3,487
"2021-04-14","2021-04-15","Lambton Kent District School Board","930636","Northern Collegiate Institute and Vocational School","Sarnia",3,0,0,3,488
"2021-04-14","2021-04-15","Lambton Kent District School Board","910228","North Lambton Secondary School","Lambton Shores",5,0,0,5,489
"2021-04-14","2021-04-15","Lambton Kent District School Board","491080","Rosedale Public School","Sarnia",2,0,0,2,490
"2021-04-14","2021-04-15","Lambton Kent District School Board","950521","Wallaceburg District Secondary School","Chatham-Kent",1,0,0,1,491
"2021-04-14","2021-04-15","Lambton Kent District School Board","570326","Wallaceburg DSS-Gr. 7 & 8","Chatham-Kent",1,0,0,1,492
"2021-04-14","2021-04-15","Limestone District School Board","033235","Bath Public School","Loyalist",2,0,0,2,493
"2021-04-14","2021-04-15","Limestone District School Board","099260","Centreville Public School","Stone Mills",0,1,0,1,494
"2021-04-14","2021-04-15","Limestone District School Board","909181","Ernestown Secondary School","Loyalist",1,0,0,1,495
"2021-04-14","2021-04-15","Limestone District School Board","920592","La Salle Secondary School","Kingston",1,0,0,1,496
"2021-04-14","2021-04-15","Limestone District School Board","321567","Lord Strathcona Public School","Kingston",1,0,0,1,497
"2021-04-14","2021-04-15","London District Catholic School Board","688061","Assumption Catholic Elementary School","Aylmer",0,1,0,1,498
"2021-04-14","2021-04-15","London District Catholic School Board","718874","Holy Rosary Separate School","London",4,0,0,4,499
"2021-04-14","2021-04-15","London District Catholic School Board","733032","Mother Teresa Catholic Secondary School","London",0,2,0,2,500
"2021-04-14","2021-04-15","London District Catholic School Board","763602","St. Andre Bessette Catholic Secondary School","London",1,0,0,1,501
"2021-04-14","2021-04-15","London District Catholic School Board","771139","St Anne's Separate School","London",2,0,0,2,502
"2021-04-14","2021-04-15","London District Catholic School Board","816027","St Jude's School","Ingersoll",0,1,0,1,503
"2021-04-14","2021-04-15","Near North District School Board","514187","Silver Birches Elementary School","North Bay",0,1,0,1,504
"2021-04-14","2021-04-15","Niagara Catholic District School Board","690791","Blessed Trinity Catholic Secondary School","Grimsby",3,0,0,3,505
"2021-04-14","2021-04-15","Niagara Catholic District School Board","693910","Canadian Martyrs Catholic Elementary School","St. Catharines",1,1,0,2,506
"2021-04-14","2021-04-15","Niagara Catholic District School Board","728098","Loretto Catholic Elementary School","Niagara Falls",4,0,0,4,507
"2021-04-14","2021-04-15","Niagara Catholic District School Board","782831","Monsignor Clancy Catholic Elementary School","Thorold",1,0,0,1,508
"2021-04-14","2021-04-15","Niagara Catholic District School Board","740195","Notre Dame College School","Welland",4,1,0,5,509
"2021-04-14","2021-04-15","Niagara Catholic District School Board","743577","Our Lady of Fatima Catholic Elementary School","St. Catharines",2,0,0,2,510
"2021-04-14","2021-04-15","Niagara Catholic District School Board","694304","Our Lady of Mount Carmel Catholic Elementary School","Niagara Falls",0,1,0,1,511
"2021-04-14","2021-04-15","Niagara Catholic District School Board","749427","Our Lady of Victory Catholic Elementary School","Fort Erie",4,0,0,4,512
"2021-04-14","2021-04-15","Niagara Catholic District School Board","766453","St Alexander Catholic Elementary School","Pelham",2,0,0,2,513
"2021-04-14","2021-04-15","Niagara Catholic District School Board","768928","St. Andrew Catholic Elementary School","Welland",4,0,0,4,514
"2021-04-14","2021-04-15","Niagara Catholic District School Board","770612","St Ann Catholic Elementary School","Pelham",1,1,0,2,515
"2021-04-14","2021-04-15","Niagara Catholic District School Board","775550","St Augustine Catholic Elementary School","Welland",7,2,0,9,516
"2021-04-14","2021-04-15","Niagara Catholic District School Board","816892","St Kevin Catholic Elementary School","Welland",1,0,0,1,517
"2021-04-14","2021-04-15","Niagara Catholic District School Board","823112","St Mark Catholic Elementary School","Lincoln",2,0,0,2,518
"2021-04-14","2021-04-15","Niagara Catholic District School Board","826120","St. Mary Catholic Elementary School","Niagara Falls",1,0,0,1,519
"2021-04-14","2021-04-15","Niagara Catholic District School Board","773662","St. Michael Catholic High School","Niagara Falls",1,0,0,1,520
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","320510","Adrienne Clarkson Elementary School","Ottawa",2,1,0,3,521
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","947210","Adult High School","Ottawa",1,1,0,2,522
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","000566","A. Lorne Cassidy Elementary School","Ottawa",1,0,0,1,523
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","013986","Alta Vista Public School","Ottawa",0,1,0,1,524
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","119207","Avalon Public School","Ottawa",2,0,0,2,525
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","890243","A.Y. Jackson Secondary School","Ottawa",3,0,0,3,526
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","032271","Barrhaven Public School","Ottawa",0,1,0,1,527
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","036340","Bayshore Public School","Ottawa",1,0,0,1,528
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","894362","Bell High School","Ottawa",3,0,0,3,529
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","041670","Bells Corners Public School","Ottawa",2,0,0,2,530
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","055069","Blossom Park Public School","Ottawa",2,1,0,3,531
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","034452","Bridlewood Community Elementary School","Ottawa",3,2,0,5,532
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","063908","Broadview Public School","Ottawa",1,0,0,1,533
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","896705","Brookfield High School","Ottawa",0,1,0,1,534
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","906514","Cairine Wilson Secondary School","Ottawa",1,0,0,1,535
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","898317","Canterbury High School","Ottawa",3,0,0,3,536
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","086240","Carson Grove Elementary School","Ottawa",0,1,0,1,537
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","383252","Cedarview Middle School","Ottawa",1,0,0,1,538
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","090182","Centennial Public School","Ottawa",0,2,0,2,539
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","282953","Chapman Mills Elementary School","Ottawa",1,2,0,3,540
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","671053","Clifford Bowey Public School","Ottawa",0,2,0,2,541
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","902586","Colonel By Secondary School","Ottawa",1,0,0,1,542
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","121886","Connaught Public School","Ottawa",3,2,0,5,543
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","671207","Crystal Bay Centre for Special","Ottawa",1,0,0,1,544
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","153508","Dunlop Public School","Ottawa",0,0,1,1,545
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","151416","Dunning-Foubert Elementary School","Ottawa",1,0,0,1,546
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","906484","Earl of March Secondary School","Ottawa",3,0,0,3,547
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","170763","Elgin Street Public School","Ottawa",3,0,0,3,548
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","129674","Fallingbrook Community Elementary School","Ottawa",4,1,0,5,549
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","193640","Featherston Drive Public School","Ottawa",6,1,0,7,550
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","197211","Fisher Park Public School/Summit Alternative School","Ottawa",1,0,0,1,551
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","216658","Glashan Public School","Ottawa",2,0,0,2,552
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","912697","Glebe Collegiate Institute","Ottawa",3,0,0,3,553
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","392197","Glen Ogilvie Public School","Ottawa",3,1,0,4,554
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","250848","Hawthorne Public School","Ottawa",1,0,0,1,555
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","916854","Hillcrest High School","Ottawa",1,0,0,1,556
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","259810","Hilson Avenue Public School","Ottawa",0,1,0,1,557
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","264628","Hopewell Avenue Public School","Ottawa",0,1,0,1,558
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","273333","Huntley Centennial Public School","Ottawa",0,1,0,1,559
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","918954","John McCrae Secondary School","Ottawa",4,0,0,4,560
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","285455","John Young Elementary School","Ottawa",3,0,0,3,561
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","287563","Kars on the Rideau Public School","Ottawa",1,1,0,2,562
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","287156","Katimavik Elementary School","Ottawa",0,1,0,1,563
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","900494","Longfields Davidson Heights Secondary School","Ottawa",3,0,0,3,564
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","332488","Manordale Public School","Ottawa",2,0,0,2,565
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","345903","Mary Honeywell Elementary School","Ottawa",1,2,0,3,566
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","382272","Mutchmor Public School","Ottawa",3,0,0,3,567
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","928291","Nepean High School","Ottawa",1,0,0,1,568
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","407232","North Gower/Marlborough Public School","Ottawa",0,1,0,1,569
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","419389","Orleans Wood Elementary School","Ottawa",2,0,0,2,570
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","424650","Osgoode Public School","Ottawa",1,0,0,1,571
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","925403","Ottawa Technical Secondary School / Storefront (Special Education)","Ottawa",1,0,0,1,572
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","444936","Pinecrest Public School","Ottawa",2,0,0,2,573
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","448834","Pleasant Park Public School","Ottawa",0,1,0,1,574
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","465089","Queen Mary Street Public School","Ottawa",1,1,0,2,575
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","483150","Richmond Public School","Ottawa",4,0,0,4,576
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","938564","Ridgemont High School","Ottawa",0,2,0,2,577
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","319937","Roberta Bondar Public School","Ottawa",4,0,0,4,578
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","060925","Roch Carrier Elementary School","Ottawa",1,0,0,1,579
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","474444","Sawmill Creek Elementary School","Ottawa",1,1,0,2,580
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","942952","Sir Guy Carleton Secondary School","Ottawa",1,1,0,2,581
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","942014","Sir Robert Borden High School","Ottawa",1,0,0,1,582
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","516694","Sir Winston Churchill Public School","Ottawa",1,0,0,1,583
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","565750","Steve MacLean Public School","Ottawa",2,0,0,2,584
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","383260","Trillium Elementary School","Ottawa",1,0,0,1,585
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","396902","Vimy Ridge Public School","Ottawa",1,0,0,1,586
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","579351","W.E. Gowling Public School","Ottawa",2,0,0,2,587
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","624500","Westwind Public School","Ottawa",3,1,0,4,588
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","619523","Woodroffe Avenue Public School","Ottawa",2,1,0,3,589
"2021-04-14","2021-04-15","Ottawa-Carleton District School Board","954420","Woodroffe High School","Ottawa",2,0,0,2,590
"2021-04-14","2021-04-15","Ottawa Catholic School Board","724777","All Saints Catholic High School","Ottawa",1,0,0,1,591
"2021-04-14","2021-04-15","Ottawa Catholic School Board","688193","Assumption Catholic Elementary School","Ottawa",2,2,0,4,592
"2021-04-14","2021-04-15","Ottawa Catholic School Board","699896","Corpus Christi Elementary School","Ottawa",5,1,0,6,593
"2021-04-14","2021-04-15","Ottawa Catholic School Board","691100","Dr F J McDonald Catholic Elementary School","Ottawa",1,0,0,1,594
"2021-04-14","2021-04-15","Ottawa Catholic School Board","707724","Frank Ryan Catholic Intermediate School","Ottawa",4,0,0,4,595
"2021-04-14","2021-04-15","Ottawa Catholic School Board","724530","Georges Vanier Catholic Elementary School","Ottawa",1,0,0,1,596
"2021-04-14","2021-04-15","Ottawa Catholic School Board","864609","Holy Cross Elementary School","Ottawa",1,0,0,1,597
"2021-04-14","2021-04-15","Ottawa Catholic School Board","711497","Holy Redeemer Elementary School","Ottawa",2,0,0,2,598
"2021-04-14","2021-04-15","Ottawa Catholic School Board","718408","Holy Spirit Elementary School","Ottawa",1,0,0,1,599
"2021-04-14","2021-04-15","Ottawa Catholic School Board","724742","Holy Trinity Catholic High School","Ottawa",2,0,0,2,600
"2021-04-14","2021-04-15","Ottawa Catholic School Board","721085","Immaculata High School","Ottawa",6,0,0,6,601
"2021-04-14","2021-04-15","Ottawa Catholic School Board","689181","Lester B Pearson Catholic High School","Ottawa",1,0,0,1,602
"2021-04-14","2021-04-15","Ottawa Catholic School Board","753823","Our Lady of Fatima Elementary School","Ottawa",3,0,0,3,603
"2021-04-14","2021-04-15","Ottawa Catholic School Board","707821","Our Lady of Mount Carmel Elementary School","Ottawa",0,4,0,4,604
"2021-04-14","2021-04-15","Ottawa Catholic School Board","760005","Sacred Heart Intermediate School","Ottawa",4,4,0,8,605
"2021-04-14","2021-04-15","Ottawa Catholic School Board","701599","St Andrew Elementary School","Ottawa",1,0,0,1,606
"2021-04-14","2021-04-15","Ottawa Catholic School Board","702385","St. Dominic Catholic Elementary School","Ottawa",2,0,0,2,607
"2021-04-14","2021-04-15","Ottawa Catholic School Board","789070","St Elizabeth Elementary School","Ottawa",1,0,0,1,608
"2021-04-14","2021-04-15","Ottawa Catholic School Board","702749","St Francis of Assisi Elementary School","Ottawa",1,0,0,1,609
"2021-04-14","2021-04-15","Ottawa Catholic School Board","848612","St. Francis Xavier (7-8) Catholic School","Ottawa",1,3,0,4,610
"2021-04-14","2021-04-15","Ottawa Catholic School Board","843510","St. Francis Xavier Catholic School","Ottawa",5,4,0,9,611
"2021-04-14","2021-04-15","Ottawa Catholic School Board","838912","St. Gabriel Elementary School","Ottawa",6,0,0,6,612
"2021-04-14","2021-04-15","Ottawa Catholic School Board","794406","St George Elementary School","Ottawa",1,0,0,1,613
"2021-04-14","2021-04-15","Ottawa Catholic School Board","796093","St Gregory Elementary School","Ottawa",1,0,0,1,614
"2021-04-14","2021-04-15","Ottawa Catholic School Board","814241","St. Isabel Catholic Elementary School","Ottawa",1,0,0,1,615
"2021-04-14","2021-04-15","Ottawa Catholic School Board","729795","St. Isidore Elementary School","Ottawa",3,0,0,3,616
"2021-04-14","2021-04-15","Ottawa Catholic School Board","691186","St James Elementary School","Ottawa",2,0,0,2,617
"2021-04-14","2021-04-15","Ottawa Catholic School Board","751375","St. John XXIII Elementary School","Ottawa",1,0,0,1,618
"2021-04-14","2021-04-15","Ottawa Catholic School Board","764914","St. Joseph High School","Ottawa",3,0,0,3,619
"2021-04-14","2021-04-15","Ottawa Catholic School Board","764922","St Joseph Intermediate School","Ottawa",1,0,0,1,620
"2021-04-14","2021-04-15","Ottawa Catholic School Board","741680","St. Kateri Tekakwitha Elementary School","Ottawa",1,0,0,1,621
"2021-04-14","2021-04-15","Ottawa Catholic School Board","708470","St Leonard Elementary School","Ottawa",3,3,0,6,622
"2021-04-14","2021-04-15","Ottawa Catholic School Board","820792","St Luke Elementary School","Ottawa",3,1,0,4,623
"2021-04-14","2021-04-15","Ottawa Catholic School Board","726036","St Luke (Nepean) Elementary School","Ottawa",3,1,0,4,624
"2021-04-14","2021-04-15","Ottawa Catholic School Board","864331","St Mark High School","Ottawa",1,1,0,2,625
"2021-04-14","2021-04-15","Ottawa Catholic School Board","827843","St Mark Intermediate School","Ottawa",0,1,0,1,626
"2021-04-14","2021-04-15","Ottawa Catholic School Board","708267","St Martin de Porres Elementary School","Ottawa",1,0,0,1,627
"2021-04-14","2021-04-15","Ottawa Catholic School Board","733288","St. Mother Teresa High School","Ottawa",1,0,0,1,628
"2021-04-14","2021-04-15","Ottawa Catholic School Board","816132","St Patrick's High School","Ottawa",3,0,0,3,629
"2021-04-14","2021-04-15","Ottawa Catholic School Board","843296","St Peter High School","Ottawa",2,0,0,2,630
"2021-04-14","2021-04-15","Ottawa Catholic School Board","845124","St Peter Intermediate School","Ottawa",2,0,0,2,631
"2021-04-14","2021-04-15","Ottawa Catholic School Board","845620","St Philip Elementary School","Ottawa",1,1,0,2,632
"2021-04-14","2021-04-15","Ottawa Catholic School Board","847313","St Pius X High School","Ottawa",2,1,0,3,633
"2021-04-14","2021-04-15","Ottawa Catholic School Board","744065","St. Stephen Catholic Elementary School","Ottawa",1,0,0,1,634
"2021-04-14","2021-04-15","Ottawa Catholic School Board","856118","St Thomas More Elementary School","Ottawa",1,1,0,2,635
"2021-04-14","2021-04-15","Peel District School Board","057274","Aloma Crescent Public School","Brampton",0,1,0,1,636
"2021-04-14","2021-04-15","Peel District School Board","021369","Arnott Charlton Public School","Brampton",2,1,0,3,637
"2021-04-14","2021-04-15","Peel District School Board","895920","Bramalea Secondary School","Brampton",0,1,0,1,638
"2021-04-14","2021-04-15","Peel District School Board","896055","Brampton Centennial Secondary School","Brampton",0,1,0,1,639
"2021-04-14","2021-04-15","Peel District School Board","071781","Burnt Elm Public School","Brampton",2,0,0,2,640
"2021-04-14","2021-04-15","Peel District School Board","918407","Castlebrooke Secondary School","Brampton",0,1,0,1,641
"2021-04-14","2021-04-15","Peel District School Board","088340","Castlemore Public School","Brampton",1,0,0,1,642
"2021-04-14","2021-04-15","Peel District School Board","033387","Castle Oaks Public School","Brampton",1,0,0,1,643
"2021-04-14","2021-04-15","Peel District School Board","899003","Cawthra Park Secondary School","Mississauga",2,0,0,2,644
"2021-04-14","2021-04-15","Peel District School Board","501875","Centennial Senior Public School","Brampton",3,0,0,3,645
"2021-04-14","2021-04-15","Peel District School Board","088935","Champlain Trail Public School","Mississauga",1,0,0,1,646
"2021-04-14","2021-04-15","Peel District School Board","107735","Churchill Meadows Public School","Mississauga",2,0,0,2,647
"2021-04-14","2021-04-15","Peel District School Board","901660","Clarkson Secondary School","Mississauga",2,0,0,2,648
"2021-04-14","2021-04-15","Peel District School Board","096327","Copeland Public School","Brampton",1,1,0,2,649
"2021-04-14","2021-04-15","Peel District School Board","133698","Darcel Avenue Senior Public School","Mississauga",3,0,0,3,650
"2021-04-14","2021-04-15","Peel District School Board","186040","Dolson Public School","Brampton",3,0,0,3,651
"2021-04-14","2021-04-15","Peel District School Board","142832","Dorset Drive Public School","Brampton",2,0,0,2,652
"2021-04-14","2021-04-15","Peel District School Board","603791","Dunrankin Public School","Mississauga",3,0,0,3,653
"2021-04-14","2021-04-15","Peel District School Board","158313","Earnscliffe Senior  Public School","Brampton",2,0,0,2,654
"2021-04-14","2021-04-15","Peel District School Board","174920","Ellwood Memorial Public School","Caledon",1,0,0,1,655
"2021-04-14","2021-04-15","Peel District School Board","276502","Elm Drive (Elementary)","Mississauga",0,1,0,1,656
"2021-04-14","2021-04-15","Peel District School Board","202987","Erin Centre Middle School","Mississauga",0,1,0,1,657
"2021-04-14","2021-04-15","Peel District School Board","909092","Erindale Secondary School","Mississauga",0,1,0,1,658
"2021-04-14","2021-04-15","Peel District School Board","588552","Fairlawn Public School","Brampton",1,0,0,1,659
"2021-04-14","2021-04-15","Peel District School Board","910058","Fletcher's Meadow Secondary School","Brampton",1,0,0,1,660
"2021-04-14","2021-04-15","Peel District School Board","201073","Folkstone Public School","Brampton",2,0,0,2,661
"2021-04-14","2021-04-15","Peel District School Board","221538","Goldcrest Public School","Brampton",1,1,0,2,662
"2021-04-14","2021-04-15","Peel District School Board","943916","Harold M. Brathwaite Secondary School","Brampton",1,1,0,2,663
"2021-04-14","2021-04-15","Peel District School Board","916269","Heart Lake Secondary School","Brampton",1,0,0,1,664
"2021-04-14","2021-04-15","Peel District School Board","252530","Helen Wilson Public School","Brampton",2,0,0,2,665
"2021-04-14","2021-04-15","Peel District School Board","258121","Hillcrest Public School","Mississauga",1,0,0,1,666
"2021-04-14","2021-04-15","Peel District School Board","263508","Homelands Senior Public School","Mississauga",1,0,0,1,667
"2021-04-14","2021-04-15","Peel District School Board","263397","Homestead Public School","Brampton",1,0,0,1,668
"2021-04-14","2021-04-15","Peel District School Board","917559","Humberview Secondary School","Caledon",1,1,0,2,669
"2021-04-14","2021-04-15","Peel District School Board","595134","Ingleborough Public School","Brampton",1,0,0,1,670
"2021-04-14","2021-04-15","Peel District School Board","587234","James Grieve Public School","Caledon",1,0,0,1,671
"2021-04-14","2021-04-15","Peel District School Board","185731","Janet I. McDougald Public School","Mississauga",1,0,0,1,672
"2021-04-14","2021-04-15","Peel District School Board","935244","Jean Augustine Secondary School","Brampton",1,0,0,1,673
"2021-04-14","2021-04-15","Peel District School Board","289582","Kenollie Public School","Mississauga",1,0,0,1,674
"2021-04-14","2021-04-15","Peel District School Board","291986","Kindree Public School","Mississauga",0,1,0,1,675
"2021-04-14","2021-04-15","Peel District School Board","308455","Larkspur Public School","Brampton",2,0,0,2,676
"2021-04-14","2021-04-15","Peel District School Board","904203","Louise Arbour Secondary School","Brampton",3,0,0,3,677
